cpr,height,weight,hair_len
0111702266,1.53,74.2,43.8
1511734723,1.85,90.6,1.4
2603644937,1.94,79.9,6.5
0609663451,1.69,86,1.3
2908950124,1.64,65.1,38.1
0209774192,1.67,62.6,30
1907872509,1.78,81.5,4
1706676270,1.64,75.4,33.5
0504700405,1.64,83.5,7.2
2102748208,1.62,67,36.3
2512799485,1.72,98.8,7.9
0804634631,1.89,81.5,4
2910978993,1.92,86.6,3.9
2509793213,1.77,91.5,1.6
0809960201,1.9,87.6,5.3
1007718179,1.73,92.4,5.8
2810871475,1.82,75,6.8
2102635667,1.92,88.7,1.3
2410735584,1.82,74.3,36.3
0108859774,1.66,78.9,33.5
2407768099,1.66,91.1,5
1402604829,1.87,89.7,8.4
1701687603,1.8,85.7,4.2
0201900002,1.76,68.3,42.2
2803840215,1.54,87,0.5
0704763605,1.77,89.6,6.5
1801590940,1.66,73.7,58.5
2906861602,1.65,70.5,22.5
1801786864,1.71,74.4,31.9
0302947248,1.75,71.9,33.7
0112880923,1.79,73.7,0.4
0207871296,1.79,64.2,34.1
0106769514,1.79,75.7,35.9
2202981784,1.84,62.3,37.4
2703622167,2.02,83,4.1
0207975320,1.66,64.8,47.5
0407520893,1.68,85,7.3
1604855760,1.72,70,52.5
2412574926,1.58,67.1,44.2
1606695134,1.7,71.4,39.1
2609842178,1.68,69.2,28.2
1903840725,1.84,86.3,5.9
2502803306,1.73,74.6,42
1010676446,1.71,77.6,41
2411840048,1.63,60.7,29.5
2110622909,1.75,96,7.4
0607516767,1.71,81.2,8.1
0808638072,1.6,73.2,32.1
2602760204,1.75,73.7,36.4
0510622518,1.62,71.5,32.2
1703594304,1.81,69,34.1
2302795726,1.82,71.2,29.3
0208721863,1.84,92.7,1.9
1910936222,1.71,73.9,33.2
0902842070,1.72,61.5,33.6
2911893303,1.8,98.7,3.5
1902522850,1.67,63,45.4
2602745005,1.83,87.2,4.6
1102858504,2.03,77.9,28.9
2709861474,1.58,67.9,35.1
2104899098,1.67,80,31
2501730806,1.62,67.2,42.8
1402945261,1.79,91.3,1.8
2401790785,1.76,83.3,3.8
0709659486,1.61,77,26.1
1402754152,1.79,82.2,43.4
2007922258,1.68,65.7,29
0502936880,1.53,65,36.8
0506822060,1.75,56.5,25.5
2711838394,1.64,62.4,20.2
3012882327,1.83,95.1,7.7
1410880083,1.77,86.7,7.3
0812880683,1.83,89.3,5.2
0506981506,1.67,72.9,31.1
0110970398,1.62,69.5,31
1002943431,1.59,83.3,0.6
0310774488,1.68,69.3,42.8
1802815612,1.67,73.4,30.9
0409915118,1.67,66.7,38.7
1503920048,1.7,65.2,30.2
2309869536,1.76,66.3,39.1
2908840529,1.97,93.7,11.1
1702572692,1.67,68.4,19.2
1310894478,1.66,66.5,40.7
0501996651,1.77,86.2,2.6
1609868392,1.84,58.6,35.1
0301783635,1.89,86.7,10.1
0702556608,1.76,68.8,49.1
0404682567,1.76,83.5,2.8
2003769519,1.77,92,8.2
0109807079,1.67,90.2,8.7
3004915221,1.87,88.6,7
2804853931,1.7,91.2,8.1
2401914950,1.74,78.1,30.7
1605937146,1.62,71.3,48
2604751063,1.79,90.3,4.5
1109846495,1.68,85.1,7
2908680328,1.68,74.8,46.2
1107894233,1.77,90.8,7.7
1801813371,1.93,82.1,6.1
1506916027,1.82,85.1,4.3
1208613506,1.61,63.9,42.5
2102917865,1.88,84.8,4.3
1712995822,1.67,73.3,41
1510680323,1.65,82,10
2310729544,1.75,66.3,44.4
2404856881,1.87,83.3,5.9
1201641868,1.51,66.9,34.5
2009977319,1.88,83.5,2.2
2406781108,1.55,63.8,47.3
2602860030,1.73,69.8,36
1011798445,1.89,88.6,7.9
1209825753,1.92,86.4,8.6
0202575688,1.61,66.2,24.4
2712718793,1.9,91.5,0.7
2012989698,1.58,67.2,38.8
2406520373,1.65,89.3,6.4
0612821360,1.71,68.6,32.1
2604795833,1.91,81.3,2.3
0203739686,1.61,67.8,38.3
2302825007,1.92,84.3,5.9
1007934140,1.64,67.1,27.5
0911581181,1.79,80.1,3.2
1403994015,1.94,85.7,8
1608520567,1.96,87.4,4.6
2803623937,1.93,86.1,5.6
1001692743,1.82,85.8,2.7
1909797690,1.64,68.7,32.3
1304961399,1.85,85.7,11.6
2306745198,1.71,70,46.3
1111950337,1.84,86.7,7.5
0203955703,1.71,84.4,0.6
1101769176,1.68,72.2,49.7
1304767848,1.67,63.4,39.9
2809761522,1.68,60.3,34.2
0908782731,1.81,87.3,5.2
2609980539,1.9,94.1,5
1811822685,1.95,83.2,7.2
1512809283,1.86,87.6,5.2
2405689547,1.86,83.9,1.9
2504906864,1.62,74.6,21.5
3110915862,1.7,68.7,28.6
2607506678,1.58,66.6,42.9
2901979837,1.81,97.4,2.6
1504594675,1.87,82.3,5.6
1605964234,1.81,62,46.5
2009729109,1.78,79.2,6.4
1710757563,1.5,90.9,8.1
0211569239,1.88,85.4,1.1
0206873868,1.53,71.9,37.2
2509895469,1.72,97.5,3.4
2511974563,1.89,80.9,5.3
2804721232,1.5,77.4,41.6
2301978281,1.87,92.6,4.9
0106815280,1.62,68.4,42.9
3105786073,1.68,84.4,3.6
2706848967,1.7,88.2,3.7
0309650930,1.84,70.2,37.4
1308981175,1.87,81.3,4.2
1107721516,1.87,70.1,32.4
2003520339,1.65,87.3,5.9
2702874329,1.75,81.8,2
1709878796,1.84,63.4,36.2
1903707073,1.91,99.1,4.2
2907982854,1.56,67.5,36.4
0307981039,1.9,90.4,0.5
0701726395,1.76,85.4,5.7
0906826589,1.97,96.1,4.8
1108631284,1.61,67.7,29.5
2402725257,1.91,85.2,1.4
1711814045,1.76,87.7,2
1008827329,1.76,82.7,11.7
0504634314,1.65,71.6,40.2
1712702805,1.82,82.2,7.2
2602927024,1.66,58.5,43.8
2306553762,1.7,61.6,33.4
1306752179,1.94,75,5.8
2809925762,1.74,75.1,36.5
2007523507,1.9,91.8,1.4
2408845802,1.53,66.5,38.2
2210964526,1.62,74,36.1
0401644607,1.83,94.7,9
1603735087,1.98,80,3.3
1804798734,1.71,64.5,30.7
1202855727,1.84,80.2,4.1
2406708482,1.7,68.8,49.7
0510860758,1.67,71.6,19
2002696649,1.61,86.9,4.8
2110797764,1.54,72.8,28.8
0306546795,1.81,90.9,6.8
2608935597,1.87,90.1,5.9
0607538195,1.84,83,8.5
2509674854,1.71,62.1,33.5
1710828837,1.93,89.7,2.9
1301674329,1.74,90.1,6.8
1712568341,1.64,89.9,0.1
1604975275,1.78,83.7,5.9
0810717628,1.84,74.1,41.1
1510761482,1.63,67.2,36.8
2306946643,1.81,81.9,5.1
2502757927,1.83,85.2,4
0401868466,1.6,62.8,33.2
2212798160,1.79,68.8,36.8
1909747286,1.66,61.7,32
1305867105,1.86,85.8,1.6
0206918207,1.73,87.9,8.3
1806971672,1.69,75,22.1
1703881692,1.72,69.4,28.4
0407807489,1.82,86,4.8
2705720424,1.5,63.4,36.2
0702554246,1.59,61.7,33
0312865367,1.8,79.6,0.3
1303987361,1.85,83.6,6.3
0411810622,1.73,76.9,47.1
3108918279,1.83,79.2,3.3
0610712383,1.79,94,8.2
0710705932,1.59,70,32.7
1110939655,1.92,84.6,3.1
1904927001,1.9,85.9,4.8
0902803837,1.66,84.3,7.9
2409930748,1.65,67.2,47.4
0204923018,1.9,68.9,35.5
0503884347,1.89,86.5,2.6
0909795345,1.87,93.9,8.7
2709740808,1.77,68.4,38
1111973452,1.69,69.5,25.7
2607686866,1.55,71.5,49.9
2806991102,1.79,63.8,39.9
1007984008,1.71,66.3,33.7
1503676130,1.5,75.2,37.9
2011933911,1.82,84,1.6
0605623193,1.87,90.6,2.1
2106630421,1.81,91.2,0.3
2305755376,1.88,65.2,38.1
2608876508,1.51,68.6,29.1
0910877352,1.66,71.6,31.5
0312775021,1.98,77.8,3.9
2312797989,1.8,79.3,5.1
0803875085,1.86,90.6,4.2
2601671647,1.81,83.8,6.5
2412844613,1.88,91.9,7.4
0204816144,1.72,75.7,42.4
1208766515,1.79,89.5,1.3
2211883576,1.53,66.7,39.8
2804696712,1.71,72.1,38
0911802255,1.88,89,7.2
3001875264,1.72,75,43.1
2103997888,1.59,59.9,45.9
1611805382,1.57,65.5,32.3
2102701209,2,86.6,8.8
1504716411,1.72,80.8,5.1
2709850348,1.75,65.1,34.1
1002708170,1.83,64.3,33.1
0608804871,1.81,80.6,5.7
2410516410,1.74,67.5,24.6
1012502836,1.77,68,31.9
1007843882,1.61,72.2,35.7
1401922445,1.78,89.7,7.1
3010807384,1.82,74.4,45.1
3107802574,1.77,68.7,36.2
1503885456,1.7,66,28.7
1108794487,1.64,87.6,2.2
1603788473,1.88,80.9,9.5
1503514184,1.68,72.9,33.6
0607888919,1.8,87.2,1.5
0607912002,1.74,73.3,21.7
1401679816,1.61,67.6,40.6
1901992704,1.71,72.8,41.6
2408847288,1.91,75.6,39
1001812826,1.56,71.2,45.5
1211949000,1.63,71.9,36.4
1209640854,1.75,65.7,40.1
1401722749,1.6,88.7,6.8
1404944354,1.57,72.7,37
2903672118,1.68,70.5,33.1
0806618692,1.51,76.1,26.5
2607902326,1.79,73.1,35.7
0210782803,1.88,82.4,4
0205665832,1.61,65.8,24.8
2303779543,1.83,87.9,2.3
2407828031,1.91,83.5,7.2
3001824767,1.84,87.8,6
2206952735,1.87,84.2,6.3
2510561395,1.79,86.7,9
0309731894,1.73,76.1,26.1
1107678334,1.59,71.2,14.9
0811706830,1.56,77.8,37.3
2602891288,1.58,58.5,52.3
2802677068,1.78,61.9,41.5
0406681899,1.8,80.6,1.6
2805796601,1.72,93.3,3.4
2211790340,1.71,72.6,38.1
0101601691,1.88,90.4,4.7
2704943316,1.74,65.2,43.1
2105798140,1.56,64.8,39.2
1402903646,1.85,72.5,37.6
1011980408,1.71,76.3,22.1
0809963094,1.57,73.5,54.4
1411641994,1.62,67.9,35
0107696929,1.78,88.6,6.7
1010862312,1.64,73.1,36.2
2309909630,1.75,71.9,30.7
0308772589,1.68,83.2,3.6
2907693791,1.97,95.9,8.6
1501775878,1.6,66.4,31.2
1403977877,1.91,80.6,7
2306646405,1.87,83.4,9.4
2903972962,1.64,65.1,38.4
1409847884,1.65,67.5,25.2
2003693970,1.64,70.3,40.4
2102724052,1.71,76.1,33.5
1309654412,1.73,61.6,31.5
1510692472,1.59,68,31.2
1007902216,1.57,68.7,41.5
0802842998,1.77,75.2,40.3
3011953323,1.89,86,0
2404649173,1.67,86.7,13.2
0212714854,1.56,70.1,31.8
0706923289,1.84,81.4,1.4
0709797137,1.98,91.2,0.2
3001926003,1.91,98,4.9
2603867662,1.59,70.3,29.2
1109850882,1.78,66.2,37.5
0102802938,1.71,66.3,41.9
2501955746,1.74,67,34.2
1107837092,1.5,61.1,34.7
2112943134,1.54,66.7,38.9
1701722449,1.64,93.7,2.2
1705751866,1.6,70.7,45.4
2906882340,1.59,63.4,30
1504737945,1.81,91.8,3.9
0702925022,1.63,68.6,35
2603961733,1.71,83.8,2.3
1404903266,1.79,71.4,29.7
2202863283,1.81,89.1,2.9
1912751910,1.58,59.2,41.9
2612740566,1.65,73.2,50.5
2112795155,1.81,84.3,4.7
1112655498,1.63,68.8,31.9
1912697082,1.8,66.3,43.1
2709573117,1.95,92.2,8.7
2510632758,1.57,78.7,35.2
2606641897,1.7,86.4,9
2612737472,1.72,71.5,15
3105784160,1.81,76.7,43
2004616341,1.8,86.7,4.5
1008842246,1.66,73.5,39.6
1504710622,1.54,69.2,30.8
2810533887,1.79,83,4
2409692722,1.78,63.9,43.9
1501996588,1.75,66,35.6
3112916778,1.72,68.2,34
2311809932,1.84,71.5,41
1403571364,1.62,57.9,37.3
1504796830,1.55,72.5,36.5
2301666977,1.73,90.4,2.2
1603836396,1.65,70.5,35.6
1401609689,1.75,89,1.4
1105984498,1.56,76.6,49
1703640677,1.78,90.1,6.6
2212782946,1.68,65.5,25.5
2604529622,1.76,70.8,39.5
0408585129,1.79,89.8,3.5
0805909011,1.79,80.1,9.4
2106689562,1.55,69.3,32.9
0204932109,1.92,88,4.8
2802940455,1.81,87.7,4.9
1002705198,1.59,72.2,50.9
2908805593,1.85,87.9,11.6
0306762751,1.93,83.6,6.2
2308634165,1.85,87.2,1.5
0701934686,1.82,69.2,27.3
1208636485,1.85,78,8.4
0203745046,1.67,65.5,29.5
2409677223,1.79,87.8,7.1
0908913202,1.65,57.3,38.4
3011963085,1.77,73.4,1.6
2812568691,1.72,85.4,2.5
0108626016,1.61,63.9,43.5
3009695264,1.65,69.3,43.3
1407585889,1.79,78.3,6.3
0606872909,1.79,77,3.3
2504583966,1.75,70.7,32.8
2011665149,1.78,84.6,4.3
1803739239,1.87,89.1,10.9
0105758886,1.68,60.4,31.1
2203880163,1.72,88.7,0.6
1106797417,1.82,89,6.2
1110914872,1.62,63.2,44.5
3107618514,1.56,57.6,28.1
0909612997,1.69,89.6,5.3
2604942905,1.82,79.6,3.1
2611713347,1.82,83.9,6
1712568889,2,89.5,4.6
3107883840,1.53,71.7,50.4
3003745601,1.64,76.2,5.5
2303936824,1.69,70.4,38.7
0709767936,1.74,65.6,32.8
1705750198,1.69,74.5,28.9
1904869962,1.67,66.9,35.7
1701936507,1.86,83.3,6.3
2210951310,1.77,79.1,37.4
3008681380,1.69,78.2,24.9
0711937965,1.84,87.1,3.6
2610987122,1.76,75.4,34.6
0712993975,1.86,83.5,3.7
2012521723,1.67,73.1,7.2
1006945687,1.9,89,4.9
0702546325,1.98,82.2,8.4
0712954494,1.57,63.7,35.1
0705624474,1.68,73.8,46.1
1905636317,1.92,82,9.2
2303700420,1.9,68.1,34.4
2403681417,1.82,82.9,2.5
0510670164,1.55,66.4,34.5
0308539621,1.86,75.3,4.4
2908983785,1.74,81.2,6.8
1101654978,1.67,80.5,37
2001821836,1.68,69,43.2
0204870160,1.65,76.2,34.8
2911918976,1.54,69.2,44.4
2603896112,1.77,59.8,43.8
1509969540,1.64,65.4,26.4
2002655569,1.94,87.8,2.1
2807916708,1.7,78.9,34.2
1107848201,1.89,87.2,0.6
1107730830,1.72,67.9,35.8
1807636446,1.74,75.5,29.2
0403764839,1.74,90.6,4.9
1508955410,1.62,65,28.6
2012974401,1.8,83.9,3.9
1712814456,1.65,70.8,46.4
0111895855,1.82,88.9,6.9
1009939648,1.67,78.8,33.4
0108864545,1.79,83.8,3.4
2110769019,1.77,82.8,4.5
2103989198,1.58,77.6,29.9
1304811769,1.78,83.3,3.5
0409641649,1.68,88.3,6.8
0906814207,1.78,81.9,4.6
2611879393,1.86,88.3,4.3
0910664843,2.02,82.7,6.2
0809810061,1.87,84,4.9
2010817886,1.68,76.1,22.5
0503830120,1.71,70.5,26.5
0704986174,1.64,69.4,35
0201740383,1.78,85.1,0.6
0501901792,1.67,69.9,34.4
2903884752,1.75,72.7,35.6
0609679280,1.81,66.3,34.9
0203819354,1.68,62.2,34.9
2003882016,1.62,66.4,39.3
0710698185,1.9,83,3.6
2705892412,1.62,69.8,31.7
0208923988,1.69,72.9,37.9
2909830010,1.72,74.8,21.6
0409527932,1.53,67.7,34.5
1502833718,1.63,70.8,33.5
2610677759,1.72,81,4.7
3006767227,1.91,87.2,7.2
1406761906,1.6,76.5,31.8
1809660185,1.73,90.9,11.5
0601912838,1.76,67.1,34.5
0604697168,1.54,78.2,36.2
1105700560,1.74,65.2,31.7
1609621086,1.77,65.5,25.3
1612680337,1.95,92.7,6.5
2005754950,1.59,61.1,37
1609977032,1.63,63.5,35.3
2612810357,1.91,84.9,4.4
1605786074,1.67,69.8,48.5
0501965975,1.8,81.2,2.2
2502753702,1.72,73.1,30.9
0702880267,1.65,80.9,3.6
0307705097,1.81,88,3.4
2312712424,1.54,75.7,37.2
1310944310,1.55,72,35.2
2404847583,1.77,87.6,7.7
3110860813,1.7,91.1,6.7
0709748532,1.52,80.5,13.9
2509678910,1.66,83.2,42.6
2805819889,1.88,88.5,2.4
1304890192,1.65,64.4,33.4
2511722817,1.77,81.8,0.2
0206778366,1.62,71.6,20
1203507756,1.85,67.9,28.9
0812676255,1.74,83.7,4.1
2810731771,1.82,83.3,3.6
0409854368,1.67,71.9,22.7
0508858466,1.87,66.7,31.4
1306756787,1.71,78.5,2.8
0606551227,1.99,85.3,3
0211603094,1.51,65.2,41.3
2003669302,1.56,68.2,34.3
2601642418,1.57,59.6,49.7
2311659227,1.93,87.9,6.3
2408901763,1.88,85.6,3.7
3006778982,1.73,68,45.3
0802588679,1.85,91.7,0.4
1702777335,2.02,78.8,5.2
0206661522,1.74,68.2,40.2
2707801378,1.75,67.9,20
0110506575,1.95,85.3,4.8
2001681458,1.61,69,46
1005923307,1.69,92.7,5.9
0708986724,1.66,66.8,43.8
2101944542,1.72,66.4,31.1
1904972177,1.78,86,12.8
0206901284,1.51,68.3,32
2701708556,1.66,66.8,26.6
0212781801,1.96,74.7,7
3101645273,1.82,82.5,4.3
1012693752,1.66,66,37.2
2103558278,1.73,62,31.3
1906819430,1.66,73.6,45.5
0912847514,1.55,70.9,26.1
2507821283,1.76,85.4,8.4
0507678494,1.62,69.5,38.1
2207692592,1.96,67,37.2
0208937086,1.81,69.7,29.4
2211832088,1.66,70.8,34.1
2505773310,1.58,69.2,28
1409547085,1.79,88.4,0.6
2302805061,1.82,85.2,5.8
2005607013,1.75,90.6,3.8
2210854123,1.59,77.3,0.3
0511821977,1.91,86,5.1
0412566712,1.59,69.8,28.9
0211966713,2,85.9,5.4
2506944172,1.54,68.6,36.4
1904870353,1.84,81.5,1.7
2005913567,1.82,90.5,6
3009967997,1.82,87.6,1.1
1702901408,1.75,75.5,42.8
2705747218,1.76,73.3,38.5
0901624003,1.86,88.1,5.1
0608738628,1.76,68.8,34.1
2002853454,1.64,67.5,37.1
0710970802,1.74,61.4,34.3
1402545095,1.96,85.8,5.9
2110965320,1.66,70.8,39.2
3103851662,1.57,65.9,48.7
0604653961,1.96,87.4,5.6
0812920049,1.77,91.6,2.1
0101655407,1.95,84.6,8.9
2706764803,1.85,97.6,8.1
3101645425,1.68,82.2,2
1809779279,1.88,93,3.9
2407642638,1.68,66,29.5
2110852432,1.78,70,24.3
0712799567,1.83,70.2,4.9
0901764753,1.9,91.7,4.7
2904650252,1.75,74.4,20
2203781584,1.64,67.2,30.5
2311755369,2.03,89.5,0.3
2003912121,1.96,90.5,3.8
1010979302,1.53,73.2,40.4
1202722317,1.86,82.2,6.1
1704815513,1.84,84.4,1.8
2208736024,1.8,66.2,34.6
1403832119,1.88,92.8,5
2904761408,1.62,65,33.1
2502893016,1.53,72.4,30.7
0812707618,1.6,66.8,25.4
1401507353,1.86,87,7.1
1410889630,1.55,68.3,34
2512936474,1.7,64.6,46.2
0304858951,1.82,77,2.8
1307984141,1.86,85.9,1.4
1312648836,1.65,68.4,29.5
0605534974,1.51,68.4,40.5
2612873495,1.79,85.3,4.4
2507850736,1.75,69.5,43
2606773167,1.73,91.4,5.6
1903784099,1.75,88,2.5
1312995175,2.01,81.4,5.7
2510690906,1.73,64,28.7
1303768356,1.52,71.3,25.8
0408652429,1.77,83.2,8.8
1209888236,1.88,67.1,26.9
0906715435,1.9,89.4,5.3
0507986506,1.71,67.3,39.8
0702707222,1.63,67.2,37.4
2802738051,1.96,83.3,6
2709728034,1.7,62.2,30.8
0905867431,1.75,83.4,9.1
2411703319,1.85,84.5,7.4
2812712931,1.68,94,4.8
0502706176,1.98,58.5,42
0903725679,1.77,84.5,11
2705892457,1.77,79.7,0.2
2104531067,1.53,87.5,5.2
0510844855,1.8,79.6,3.4
3011995085,1.72,85.5,10.7
0211558812,1.82,71.2,24
1806730487,1.84,85.5,2.7
0503883798,1.59,71.4,39.3
0503604043,1.85,83.3,7.4
2712958198,1.69,69.3,34.3
0412632827,1.73,82.9,5.3
3010643706,1.77,64.8,29.7
1911844902,1.67,67.8,43.6
2503835534,1.66,59.5,39
0712684368,1.84,65.8,33.2
1006810355,1.9,85.2,8.9
1612878607,1.68,77.4,2.8
1003957192,1.74,70,44.6
2403821091,1.74,85,3.1
2207606492,1.7,67.7,38.5
2110757391,1.94,90.6,5.8
1510727414,1.72,72,42.9
1712864518,1.7,59.9,42.2
0511862870,1.69,75.4,35.8
2707678619,1.92,89.6,1.9
1409904620,1.7,65.9,35.1
0603937160,1.63,59.2,43
2005626105,1.67,93.9,4.3
3101623101,1.7,86,0.6
1104763808,1.64,72.3,27
1905917231,1.74,91.6,4.3
2003635353,1.91,71.4,7.8
2308986615,1.76,89.4,3.2
2302944218,1.64,62.3,27.3
2803902934,1.54,67.1,31.7
1602702642,1.55,58.1,33.2
0709638587,1.95,82.6,7.2
2005817418,1.61,64,30.6
0407957474,1.7,74.7,40.9
2207755192,1.59,74,34
1706783889,1.77,82.1,7
2209839977,1.87,88,3.2
2210753388,1.64,73,31.8
1305781135,1.79,79.7,3.8
1003867853,1.81,73.7,4.1
1503702431,1.83,82.9,7.8
3112539859,1.9,90,6.3
2804700785,1.85,81.3,2.4
0608783810,1.82,63.6,32.3
0807845620,1.76,66.6,20.5
2803633067,1.77,97.9,7.4
1907727959,1.82,78.9,1.9
1504688746,1.84,74,35.5
1805917869,1.88,91.9,5.8
1807764997,1.71,84.8,3.2
2503912460,1.81,70.1,41.4
1707746879,1.73,86.7,6.7
1506724748,1.55,69.6,31
2212895477,1.78,86.8,7.9
0912771245,1.8,90.8,4
2707807061,1.81,89.5,6.1
1002624395,1.91,87,4.1
0607943835,1.82,86,5.4
0603879898,1.64,74.2,49.9
0711618510,1.78,66,30.3
3007809303,1.79,90.4,5.2
0711728369,1.93,79,2.4
2508804659,1.85,85.1,3.5
3107821914,1.74,77.4,29
3105978794,1.71,68.2,31.3
2411890121,1.84,95.1,5.2
2104925328,1.71,63.7,26.3
3108835115,1.61,93.8,6.7
0809588375,1.74,85.8,7.8
2511736756,1.67,64.3,37.5
0305723071,1.8,84.7,4.7
2401801339,1.75,88.4,4.3
1702693944,1.52,69.3,26.6
0402868156,1.66,77.2,23.1
1902609834,1.76,69.5,39.7
1501784457,1.73,87.5,9.7
2510809969,1.74,90.3,2.3
2910699655,1.99,89.8,9.7
1708716461,1.88,84.9,0.5
2506535876,1.66,68.3,34.9
3107599770,1.56,68.5,30.8
3112650273,1.85,86.1,7.2
1806803735,1.81,101.1,1.3
2701874918,1.71,67.8,29.2
2409762365,1.94,85.6,9
3105582869,1.71,87.6,3.9
0406917817,1.7,92.5,1.7
0105967982,1.76,75.1,44.9
2206894594,1.67,67.2,36.2
3107895194,1.81,74.3,38.7
2307885841,1.75,87.1,3.1
0509792929,1.83,84.7,7
2210855878,1.56,75.3,36.7
0508675873,1.74,89,2.4
2603766185,1.8,75.7,0.4
1511784016,1.67,63.6,39.8
1503584530,1.72,67.2,39.1
2405956860,1.74,66.3,33.9
2706561005,1.93,79.2,7.7
1503816534,1.72,70.6,34.8
2703911269,1.97,85.7,3.1
2010672064,1.76,83,41.1
3009895454,1.69,64.5,42.6
1012795307,1.58,80.2,3
2508872653,1.84,87,6.1
0910923623,1.74,88.1,5.3
2005674766,1.86,70.1,41.3
1208609076,1.66,75.7,33
1012959524,1.67,74.6,37.9
1706861044,1.77,72.5,31.5
3012757143,1.68,85.1,2.4
2806663295,1.79,92.1,5.8
1210830111,1.85,96.1,8.3
2711807805,1.9,88,0.8
2112767823,1.93,91.8,3.8
0803688127,1.88,85,3.6
1510779710,1.66,60.9,21.4
1902985497,1.88,90,10.6
2304505370,1.8,72.2,37.1
1209891407,1.87,82.2,3.8
2606776963,2,90.7,2.2
1502900877,1.89,85.1,1
0711639189,1.77,84.3,2.1
1812804585,1.84,84,1.4
1905636766,1.61,71.5,33.2
0311874068,1.63,70,40.9
2511905524,1.76,68.3,42.4
1306903961,1.86,92.7,1.1
2010892161,1.82,79.5,6.3
1910928030,1.68,76.7,43.6
0301931479,1.87,86.2,6.6
2408723620,1.76,73.8,33.4
2608657296,1.67,68.5,44
0610959507,1.88,80.7,4.1
3105644463,1.72,83.4,6.9
1908681049,1.92,91.9,6
0303717201,1.76,86.7,9.5
0402814677,1.93,78.9,4
0903880280,1.58,77.8,37.8
0106986644,1.66,70.9,37.4
1107851165,1.71,82,6.6
2602937726,1.77,68.3,28.6
2401582491,1.75,84.2,6.8
1305875068,1.57,71.2,33
2305927330,1.61,70.3,34.2
2703746636,1.65,72.8,33.8
0607748086,1.59,65.7,32.8
0311811186,1.65,67.3,39.2
2008956174,1.57,70.2,42.7
0610844373,1.76,85.6,9
1903630109,1.91,86.2,4.6
1907808670,1.89,77.8,35.5
2008568572,1.51,63.4,46
0805880217,1.84,91.5,12.4
1602641003,1.77,80.5,5.8
2512903674,1.63,69.3,37.6
3108992663,1.99,84.8,1.6
1906939526,1.82,76.6,45.2
1104643153,1.9,97.7,7.9
0107710316,1.64,67.3,32.9
1209947168,1.65,79.4,28.8
2607942626,1.55,65.8,30.5
2303772666,1.64,73.7,26.1
2602663138,1.52,69.5,30.4
1611666290,1.66,69.8,29.7
1202971479,1.97,85.5,4.8
0307714627,1.64,84.3,10.3
1610714171,1.9,92.4,4.6
2010921740,1.79,70.9,32.3
2008694152,1.68,73.2,41.2
1607606741,1.84,94.1,2.2
0304795459,1.91,85.7,3.7
1911733378,1.59,71.5,43.6
2812817259,1.86,80.5,1.1
0907723447,1.78,74.9,2.9
2202946626,1.66,63.8,26.8
0107852963,1.75,85.5,8.3
2908976359,1.84,80.5,2.9
1604919690,1.8,78.7,33.3
1908534859,1.92,88.3,9.2
0902594223,1.84,91.6,3.2
2508944068,1.67,67.2,42.8
0204736526,1.81,64.5,34.2
1111529412,1.57,64.4,35.4
1803627585,1.8,84.1,6.7
0302735100,1.67,72.5,29.5
2602831550,1.72,68.3,34.5
1309817272,1.6,61.9,28.1
2703885173,1.66,82.6,4.6
0709769426,1.62,78.8,32.4
2606946870,1.71,60.7,34.3
2004530661,1.71,78.9,8.2
1612570631,1.85,91.5,9.5
1306958196,1.77,73.9,23.9
1010552643,1.7,85.1,2.4
2106778328,1.5,70.2,46.9
0512719195,1.77,80.7,5.6
2506873656,1.7,73.2,45.2
0111833074,1.72,67.2,26.9
2208880882,1.73,66.4,45.5
1009894352,1.72,73.2,25.7
0905660713,1.88,84.1,0.8
0911850040,1.56,69.5,24.4
2408899643,1.73,80,4.2
2401598730,1.75,69.3,31
0407823867,1.82,82.5,4.4
3001561794,1.77,63.4,28.1
1911541287,1.9,84.3,10.5
2802989482,1.72,65.1,29.4
2811769589,1.8,93,8.4
1802901861,1.77,86.2,5.7
0102676157,1.82,80.9,5
0802789722,1.74,63.1,40.8
1008635681,1.9,84.1,1.9
2611791377,2,84.5,10.4
0302920788,1.55,68.6,37.8
1106838053,1.72,75.7,2.6
1907895969,1.77,85.9,8.5
1607908232,1.6,70.3,33.2
0701831133,1.84,91.6,4.8
0807725790,1.76,63.7,36.5
0709895263,1.93,96.4,0.5
0801828359,1.74,85,5.9
0912861418,1.72,64.8,27.2
0710815682,1.75,68.8,35.5
0302817094,1.73,57.4,32.9
2903516832,1.86,73.8,31.2
2906815049,1.79,83,8.5
2409679673,1.98,85.8,6.2
0102825812,1.68,67.7,40.3
0106885446,1.57,79.6,23.2
0811799571,1.88,80.9,5.1
2108949495,1.75,88.3,12.2
2512802000,1.6,62.8,23.2
1808893325,1.67,81,5.2
3110603788,1.74,65.6,45.5
1909548243,1.93,89.5,6.7
2512650311,1.92,82.2,5.3
0712967483,1.68,90.4,8.4
2912695766,1.52,65.1,39.3
0412749596,1.69,69.9,31.9
3010699567,1.61,83.6,6.2
1305958959,1.75,90.4,4.9
3103684185,1.76,84.6,1.2
2012672729,1.88,84.1,1.5
0104904617,1.89,90.6,3.1
2907596189,1.75,80.8,3.8
3010849813,1.91,91.4,6.8
1303857037,1.81,88.5,11
2911813600,1.62,72.2,32.9
